Taxon,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
6ae6f3e36da411ebd3a5cfc3d948edcc,Bacteria, Firmicutes, Clostridia, Oscillospirales, Butyricicoccaceae,,,0.999999886
1c74b117b2034ce7c2262c600c7c5a31,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium,,0.955810069
96c0d6b36e6ee3568947857aebfb6537,Bacteria, Planctomycetota, Phycisphaerae, Tepidisphaerales, WD2101_soil_group, WD2101_soil_group, uncultured_bacterium,0.981005713
e8d7331e3dd12f612aa9d3fc8d794d58,Bacteria, Armatimonadota, Armatimonadia, Armatimonadales, Armatimonadales, Armatimonadales, uncultured_bacterium,0.999912546
57b21723d25e089b69b19e31647794d9,Bacteria, Acidobacteriota, Blastocatellia, Blastocatellales, Blastocatellaceae, Aridibacter, uncultured_bacterium,0.705713899
967a604772f404595bf07b0dd8587656,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Flavitalea, uncultured_bacterium,0.969719438
26dced51f936f6ac6f6200bd49079161,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium, alpha_proteobacterium,0.739519316
83eb336f6ef2e0a26cd5915598278a1a,Bacteria, Chloroflexi, Anaerolineae, SBR1031, A4b, A4b,,0.999999949
7aebf8ca4d21c3998b844c3784eec1bf,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,,0.901815219
007b88b17ff3472ec3c825ed6ad6286b,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,,1
2bcf71e5d0aed5f01ad16bcc93479380,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Runella, Runella_sp.,0.77489955
715d7f904017f65c4ad6e16fa7644ab7,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, env.OPS_17, env.OPS_17, uncultured_Bacteroidetes,0.766224877
f3fb5a82d17e1e59f9a97f1c0bd76151,Bacteria, Armatimonadota, Armatimonadia, Armatimonadales, Armatimonadales, Armatimonadales, uncultured_bacterium,0.954908
73b7563f30dc3ad68a861e25ce589c0a,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium,,0.999999262
c5ed7fff8499d3514a329ec289a3b3ef,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, uncultured,,0.809582037
b9fcec01f1c5272ff219ee681eb39d58,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Granulicella, Granulicella_paludicola,0.851474864
34bd5a925c1c9bbd21ed956019c25e71,Bacteria, Myxococcota, Polyangia, Polyangiales, Polyangiaceae, Aetherobacter, uncultured_bacterium,0.899828816
ba1dffab84b0f6840188b5255a627ec3,Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas, metagenome,0.753922439
c1873c913e519cb30f9b4563b8a0ca9d,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Dyadobacter,,0.999999613
b89422b5aec4813f898d74e3abeeca10,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma, uncultured_bacterium,0.856844035
2ed813c7b9e1f523e14de430c8d3e967,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides,,0.999999911
ffc4c5e4efd3429ea1d3331cd10e963a,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, uncultured, uncultured_soil,0.982096948
4bdb57b820e94ff99b2d0c55969f55c2,Bacteria, Proteobacteria, Alphaproteobacteria, Micavibrionales, uncultured, uncultured,,0.999998942
325e7e5df1c33fd671645e935058e138,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, uncultured, metagenome,0.999975514
267215a38d9f4357aedd560d0fe6ef9a,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter, uncultured_bacterium,0.88346612
37ab2482402b84c2d1d3dfbdc22b226b,Bacteria, Actinobacteriota, Actinobacteria, Micromonosporales, Micromonosporaceae, Actinoplanes, Actinoplanes_garbadinensis,0.72334498
b52b9c6fd0dda2328e831c5d2d9c7d75,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Edaphobaculum, uncultured_bacterium,0.84130165
8ddfabf412675f51986d7d4f9c600607,Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Roseisolibacter, Roseisolibacter_agri,0.988733704
30814b3e6bfc741f788fb3148fe1f504,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,,1
f7a30b939c4a85d3c2092dda6c4fd1da,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Hyphomonadaceae, Hirschia, metagenome,0.800639065
cbd365ec60fec6e7bc6178c5ac0993d2,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, Fimbriiglobus, Gemmata_sp.,0.940594934
4381a12ffb0e866e8bc068164ac837a6,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma, uncultured_bacterium,0.891523881
d2ff5eeba2b65ef2eeb1b55cc8f3ba9f,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Flavisolibacter,,0.999704661
7ae55a629745056c115570c328012d7a,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Mesorhizobium,,0.743262007
2c30bcf0c3caf77ba858facca91c1bfe,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae,,,0.99998408
ad8397f2a6a8310e2d805edb76157d85,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,,0.99968486
65f23a9351c81cf10a25003861eb9830,Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, Iamiaceae, Iamia, uncultured_Acidimicrobiales,0.701725937
ef097e4f4001b33cfe7e9af8914b5cdb,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Hymenobacteraceae, Hymenobacter,,1
37996161e7ef56159ed478f0fa388be4,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter,,0.999999986
a7fe6d6afdb1260d1d85728d4ca4a6e5,Bacteria, Desulfobacterota, Desulfovibrionia, Desulfovibrionales, Desulfovibrionaceae, Desulfovibrio,,0.999350819
103051aac465f6c23fe600761ab0de5b,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Sediminibacterium,,0.9999522
fd58e3d0a9f7e5f15ca656b4079af6b7,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured, Algoriphagus_sp.,0.99999593
396cf7e5d402d1cd3d5e1ccc7f8ab211,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides,,0.999999996
3d623aa7bad753af0da576b69be8c379,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Thermomonas,,0.78091879
33d9a363d3c3f32ba94e443996f39064,Bacteria, Acidobacteriota, Blastocatellia, Pyrinomonadales, Pyrinomonadaceae, RB41, Arenimicrobium_luteum,0.946370324
9670e2c342ab69192965684f9bde529b,Bacteria, Proteobacteria, Alphaproteobacteria, Reyranellales, Reyranellaceae, Reyranella,,0.999999996
77cde946ded93cb52a36f654e777bc95,Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Pseudonocardia,,0.999978691
c96e079cf13f3d7e407c812dcc627ddd,Bacteria, Proteobacteria, Alphaproteobacteria, Elsterales, Elsteraceae, Lacibacterium, Lacibacterium_aquatile,0.986426669
2467652de1aefee64b21e5d0286629f9,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Prosthecobacter, metagenome,0.796504849
b9ee32e96b7ca51cc44ed5f7847f4b02,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12, uncultured_Bradyrhizobiaceae,0.999893237
6e2b2a19234195b31842091f12d6e428,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,,0.998704887
82ed57e61263a53d73e58c1187cc009f,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Edaphobaculum,,0.99999988
d70df3ac8de1848fdc85b2e230fba209,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Hymenobacteraceae, Hymenobacter, Hymenobacter_marinus,0.840189118
c258423d5d5538ff842e63ae9067258d,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Granulicella, Granulicella_paludicola,0.931693742
4b1f86ed04e8f21280ae4ab4be32e3fa,Bacteria, Myxococcota, Polyangia, Polyangiales, Phaselicystidaceae, Phaselicystis, metagenome,0.998861404
f64f1425bc34564378b11e9d51be9dfb,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Asticcacaulis, uncultured_bacterium,0.769493338
1c1b84232a166745269c24beafac1ef9,Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, Microtrichaceae, uncultured, metagenome,0.998908382
e976ffdb4c5ed6a047ab1318871b8729,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Singulisphaera, Isosphaera_sp.,0.857951633
49c016cbd2046eca37fdaed2fd0f7a24,Bacteria, Armatimonadota, Fimbriimonadia, Fimbriimonadales, Fimbriimonadaceae, Fimbriimonadaceae,,0.999870939
6304438729969bb9ae929a6f3bfb5abe,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Labraceae, Labrys, uncultured_bacterium,0.999570214
8100f3df7e93cb4014eb6c9359a4da23,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma,,0.999936624
78b83b075b35cf5176dbf395a4ce6fcb,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, Fimbriiglobus, uncultured_bacterium,0.970994599
06f249e121d0aa52f0a23d83a77224e5,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, TRA3-20, TRA3-20, metagenome,0.706767
c7bbe8935d8094ed2818b94d6ce6baf7,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, uncultured,,0.936487993
16619df590c35a439b61f216556b9bba,Bacteria, Bdellovibrionota, Bdellovibrionia, Bacteriovoracales, Bacteriovoracaceae, Peredibacter, metagenome,0.898368243
6bb8e1121bfc41b49d565c901bfe7793,Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, Ilumatobacteraceae, uncultured,,0.969858217
8f496bedd06ec30e808cda1970316225,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,,0.999795568
98b47c186392fa9cd655e780db0fbc7e,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,,,0.999997857
f1dbdb8bef7bc040c05330de0b853600,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales,,,,0.989382226
028f691e3b009748637a3c43ac78921c,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Dyadobacter,,0.999952372
ec9d0f20c8c61eb5032d07937cf1af3c,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Dermacoccaceae, Dermacoccus,,0.944396161
ecfde18a508ec2ce5126cc5e79eeba4e,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Rhodoplanes,,0.927418461
dfebb858a78d40e358c6d0ec12e2c68e,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Psychroglaciecola, uncultured_bacterium,0.910113416
26268e856092fa2ea39aa175254fa166,Bacteria, Abditibacteriota, Abditibacteria, Abditibacteriales, Abditibacteriaceae, Abditibacterium, bacterium,0.99908335
31321d53b13f2f6d84ffe84f1239f57d,Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, uncultured,,0.999920612
c873733a1c472c123f8063297a02c773,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Weeksellaceae, Cloacibacterium,,0.995521245
7fe72824f63885bb1dd42b9e81723164,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Opitutaceae, Lacunisphaera,,0.999996992
cc515c088c5a9ade326ff080bd1d8c1e,Bacteria, Bdellovibrionota, Oligoflexia, Oligoflexales, uncultured, uncultured, uncultured_soil,0.727210663
13d713ae52a5bf5fddfa3b92add63266,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Pedomicrobium,,0.995861897
56696cd39643ee5f7721ef7cd51575c8,Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides,,0.999999542
9a26d0470acd96da76c543cd9766243f,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Terrimicrobiaceae, Terrimicrobium, uncultured_bacterium,0.807295156
98bf7410d203f4ce7fd6de4cce210f58,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae,,,0.9997911
331657258038535df96ea6665290782a,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae, Variovorax,,0.870922024
8eeccc08536159d97b55377015b98cb1,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Chitinophaga, Chitinophaga_sp.,0.767573849
9e872b58ea7f55916b7bd5d8df70ae49,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter,,0.978712103
497d342f41cc80dac27d66ec8f3ecc1e,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,,0.999156839
2c688725c29f79da95efdf26cb2823c8,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Emticicia, uncultured_bacterium,0.714810984
77eb5f3d358332efc8e9ad73b55f6571,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia-Caballeronia-Paraburkholderia,,0.998396676
f76dee29598ef9a0624b0976eb12fbb9,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Aminobacter,,0.749485789
50df0c9c9204b507957b249b495cfb3e,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae,,,0.999995168
72f8f88641d2c2eda6f92e0f685b6f7f,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Altererythrobacter, metagenome,0.89645962
9d1a36a40e9a36368f524998d24ee3af,Bacteria, Proteobacteria, Gammaproteobacteria, Cellvibrionales, Cellvibrionaceae, Cellvibrio, uncultured_bacterium,0.717977608
763207b2d8ff61f4b95bde9b79aca6da,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,,0.916392945
986af85260188b37d6bca1f79ee9fd9b,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter,,0.888232298
9306c095a617f9088d6d6616e5dc4f1c,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Phenylobacterium,,0.999976062
928fb76dbec9031afb8bb3176546ef34,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter,,0.994860301
d003274321393c234b6116a90586a936,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Ellin6055,,0.72140842
b0cd02f016589d13f4ce93348aaddfb9,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,,,0.999997418
49e0bcbbda7b0d70ed89c8ff5c89c46f,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter,,0.968580924
b001750d92fa6ab54a0c754b04dc2b6e,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Cinnamomum_camphora,0.766590854
ed44f37c083e190a8914715a8c531dbd,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Microbacteriaceae,,,0.99986258
f272d9a0e3cfef1f5f6c2b720c03057a,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Chitinophaga, Chitinophaga_pinensis,0.850164612
465953746f6ae4ca0c03e6363411e0c0,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae,,,0.999999889
2cf21c8f04fcd64405b3339c8dbb84fc,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,,,0.999999952
adca5f2bc5cc711de82ea956e1e2cd28,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,,0.999999169
1a69ec3710daa7849e01d1faa5367fc6,Bacteria, Firmicutes, Clostridia, Clostridia_UCG-014, Clostridia_UCG-014, Clostridia_UCG-014, uncultured_Firmicutes,0.854150003
4f3d6f4334dafb60f25da0056a08b665,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,,,0.971736762
c5981e89c5e07d088c2da294490a4e5b,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,,,0.999989741
4bf82ca2013ad1107674f4014aea725e,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Rhodocyclaceae, Dechloromonas, Dechloromonas_sp.,0.809792637
7f578ef14dff9aadeca4971213015c77,Bacteria, Firmicutes, Clostridia, Oscillospirales, Oscillospiraceae, uncultured, uncultured_Clostridiales,0.887050819
9a2f04e421472ffb53f181eef847af45,Bacteria, Firmicutes, Clostridia, Oscillospirales, Ruminococcaceae, Incertae_Sedis,,0.999710046
c950846150e92b59f7b0629afe0c0060,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Peptostreptococcaceae, Romboutsia,,0.99605449
45fb7a8812d42d8340d883c87507240c,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Rhodopseudomonas,,0.99724468
85812259f8d09460437263d36c0acd1f,Bacteria, Firmicutes, Clostridia, Oscillospirales, Oscillospiraceae,,,0.999746951
2f3e5edecc51c0e893f8e73d293b1f2a,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Hafniaceae, Hafnia-Obesumbacterium,,0.903601141
531a12c8bae6b036cd2e1f6986e2f8dd,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium_sensu_stricto_1, uncultured_bacterium,0.786676289
d300e16a0fa234677a40c253fe9c6c90,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,,0.998666523
a975ae0cd2d225858eec0b125c0f0e23,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,0.998485958
8d0ab753b16088879fbf6d0db23260ff,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae,,,0.999966568
ee4a0e4537da79fcefff67db90d125e4,Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Roseisolibacter, uncultured_bacterium,0.999010598
51f2b0208e1b3b7b40966ea15f026006,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,,,0.999999751
97ffbea16090af266d381296aa640790,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, KD3-93, KD3-93,,0.993667336
336adb9f3092bd624cd9b533606969a0,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, KD3-93, KD3-93,,0.999979
220d6ff6a2c63af3d838c797526dce17,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,,,0.999998193
d945fa3999147e0e192657a812a81864,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Erwiniaceae,,,0.804765504
07f8bf6e29f92565ee01b204d3e28834,Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae, uncultured_Acidobacteriales,0.745988985
073d0c62d1257a783d7508c138432fc4,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Erwiniaceae, Pantoea,,0.747563141
3a44edbf7278edf6499b648ef5a8fdb5,Bacteria, Acidobacteriota, Thermoanaerobaculia, Thermoanaerobaculales, Thermoanaerobaculaceae, Subgroup_10, Acidobacteria_bacterium,0.80952039
e7b9d0bf258a8fc297eed4d62f36c891,Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, uncultured,,0.990588635
e6197744cdf5261329c6329dfa3c42fa,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,,1
141a298b81e7d16467e7ba12aae19ac6,Bacteria, Acidobacteriota, Blastocatellia, DS-100, DS-100, DS-100,,1
a6b8919f329559de56a300a5409e106b,Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria_Incertae_Sedis, Unknown_Family, Acidibacter, uncultured_proteobacterium,0.877377759
24afd809fc202faa46d8d9076a8f38d7,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, Gemmata, metagenome,0.731291594
89fbbcbac6cfd82b96f49f9f065125db,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, uncultured,,0.997757662
d5d7165f28ba45edd4603d6f219b0aa3,Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae,,0.997851513
2c89c3ae6139633f67624b19c25d31d2,Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides,,0.99375666
1d222d7a8b72707f7f8937aaab28d9e4,Bacteria, Proteobacteria, Gammaproteobacteria, Cellvibrionales, Cellvibrionaceae, uncultured, metagenome,0.959672536
6ef3d9b6417d9ed7236f82a1b236382e,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Hyphomonadaceae, SWB02, metagenome,0.987905088
dc1355f803b5c4831b6b76147a84f55f,Bacteria, Acidobacteriota, Blastocatellia, DS-100, DS-100, DS-100, uncultured_bacterium,0.938897592
26332a81046f2c95c48726013843c377,Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae,,0.999884422
03820928080809a2d2e0268fe8e09892,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, env.OPS_17, env.OPS_17, uncultured_bacterium,0.870884898
b30a192a95bd5b635f64702f52064169,Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter, metagenome,0.864361014
4bb11b5857742a28c86bf4c54ef0ae26,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae,,,0.999733515
d8737ab5e2997d6ab768c8e64169ddfd,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Ellin6055,,0.829806496
3009b6d3be962466b7b2f28dedee8097,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, FFCH9454, FFCH9454, metagenome,0.904139379
